381201452251,1
773432901513,1
263211872678,1
387677099053,1
267412664344,1
391365594582,1
529088204246,1
384494245717,1
383267641983,1
264455388924,1
382905677053,1
526832002078,1
389814812489,1
391524864281,1
389176867198,1
527614175464,1
521689690780,1
389876121476,1
267730918497,1
391636832305,1
393685330584,1
524289421173,1
522971150977,1
389615006200,1
776748042039,1
522967151406,1
390547122544,1
523485526333,1
522261433370,1
261588999214,1
389022503589,1
391326368637,1
265882428663,1
394965345262,1
396168833326,1
384486119985,1
774845147905,1
391740248504,1
772467574910,1
260800832656,1
390392297238,1
395786406031,1
385709884274,1
523808528297,1
383989861562,1
776756987941,1
396344639269,1
261584635202,1
266095408616,1
774063991908,1
266831920758,1
390929893677,1
521698835383,1
260465342180,1
387502554355,1
776068982943,1
262731463337,1
380699871526,1
527102407428,1
388236609056,1
777322892917,1
261540098674,1
264342833808,1
395301491159,1
774684168983,1
381205051094,1
381538590714,1
267533472587,1
385307811444,1
771124442618,1
525950892299,1
390641285698,1
380259817619,1
526196974124,1
774251147272,1
383583684838,1
776005860938,1
775544182359,1
265936371643,1
389121889449,1
385057224273,1
382882931384,1
382618222027,1
389999440880,1
520520505805,1
260527132246,1
264584609435,1
527722425761,1
385543509574,1
381997637578,1
260210628434,1
525493904173,1
399586252631,1
775145654645,1
386101976241,1
268915565973,1
260331087907,1
267779801973,1
268430032042,1
389204172063,1
774926831916,1
524885934940,1
527951973650,1
776819314443,1
263640160434,1
265546831990,1
263452703654,1
528159975142,1
262001086223,1
527837601912,1
391238914611,1
526693064725,1
776971185262,1
774129305554,1
396463740686,1
264531335492,1
527384212656,1
384823044314,1
260652537157,1
391700212704,1
525352188240,1
393751328728,1
777983136906,1
521153984062,1
522829488979,1
778748573747,1
393354681723,1
775760865313,1
773212775426,1
774234043508,1
381858167056,1
385822849708,1
391977019499,1
773720186788,1
383963862436,1
267273558353,1
524638972966,1
528424774210,1
770944835741,1
526552930976,1
774450043032,1
529868010973,1
397666364571,1
778302088269,1
267535401301,1
771678876638,1
380770484921,1
394325621752,1
521645527870,1
521059253216,1
264126786572,1
528235759669,1
395393311980,1
386092663285,1
392324286842,1
262791072737,1
392670734930,1
523380497526,1
524598875138,1
385466137378,1
381612206724,1
392153767213,1
524097303228,1
382535647720,1
392984781015,1
388803159258,1
527765735694,1
269996938360,1
390247595414,1
386088707925,1
522255394037,1
526872196836,1
395645522119,1
776400879221,1
386265703025,1
770089925056,1
382853965068,1
523000472291,1
520930798382,1
396452318736,1
267382327134,1
269155245670,1
526280656191,1
396622201541,1
390388321445,1
263788174800,1
385861870405,1
262385305759,1
778036431426,1
262632142895,1
268996455829,1
380861842642,1
385542596092,1
529407087602,1
392456595680,1
386988028107,1
386003083098,1
394672736786,1
381975439345,1
264534309998,1
526630419780,1
383145212060,1
383399326272,1
263223099261,1
775143705880,1
397792770393,1
387033901250,1
399038879903,1
773238182206,1
520329365306,1
260543938845,1
778574267975,1
382392321717,1
387501016609,1
262322190481,1
260444316968,1
263192602504,1
520189729060,1
389594315338,1
265296954294,1
525822064000,1
523015238920,1
269412886686,1
265691598915,1
521034933229,1
383226727479,1
386235373531,1
260538847721,1
389611000064,1
522915563464,1
390842680307,1
777198109526,1
266942206405,1
262119034603,1
398712409395,1
387036823513,1
770316930677,1
523127428696,1
523973591483,1
778222626812,1
528154465965,1
775302309525,1
774583495480,1
386637305456,1
770232570090,1
384548931182,1
774769205841,1
770726174501,1
388221624783,1
391646413391,1
770006213355,1
269856111891,1
521043551940,1
389719427716,1
771030192685,1
266685154188,1
385974615260,1
390213675596,1
393576454001,1
523656483166,1
391107409073,1
524419188523,1
383107149966,1
268579555845,1
395860043465,1
398127831619,1
380742385213,1
391281761243,1
263623198523,1
526428340247,1
387601046051,1
527386257472,1
526596269241,1
391154253349,1
269208547127,1
389144071856,1
269981655675,1
265185320725,1
528286625965,1
771342586480,1
397161949339,1
776995441651,1
775640740131,1
398522601670,1
776662773549,1
263461069988,1
387838104538,1
779991636830,1
399606227408,1
522650351472,1
263132628174,1
380571953275,1
392596176963,1
383034963931,1
521589476462,1
399538377482,1
387568046123,1
382324014748,1
388635374763,1
394386289325,1
394166823785,1
268303939564,1
775326946678,1
776772406641,1
263904828979,1
385780383886,1
520685813639,1
773733665165,1
523816878494,1
263364251251,1
524393635748,1
526632603400,1
774591605384,1
524576774429,1
528157220815,1
777901797854,1
383213215548,1
397727567072,1
773695555584,1
771531895186,1
263346392803,1
266932992566,1
265381503138,1
268505923966,1
383155437306,1
264429533687,1
382946908653,1
387565806142,1
771334452259,1
398185678735,1
381150744515,1
262848564861,1
774482870573,1
268495660644,1
775293558063,1
396290944912,1
520989444941,1
388034607226,1
527931965496,1
397063526194,1
398171710062,1
520061924210,1
772274069769,1
381391745675,1
392559384828,1
262271422911,1
391440502746,1
266510555297,1
520482034061,1
267776424327,1
382587442790,1
777947778538,1
779758856668,1
524974644329,1
262436085275,1
526633151928,1
389852158528,1
526910587302,1
265320891229,1
269735655550,1
267584946724,1
527506754872,1
779129516094,1
770330323655,1
397111460768,1
268682198721,1
392855049615,1
384790384339,1
399356104412,1
528257810515,1
776432904995,1
524219010384,1
771630800268,1
772217246233,1
777655577028,1
527556705820,1
521972123056,1
390332362220,1
522405142466,1
382995531027,1
262979921544,1
387632292731,1
398058866362,1
269139196673,1
522363314355,1
524472064733,1
386481091687,1
393973905976,1
772200698722,1
397628237964,1
392154972936,1
771452116843,1
397600188458,1
523347670836,1
391953991039,1
777846860768,1
398645700992,1
268062637589,1
523318392958,1
380698375071,1
267078829822,1
394778541623,1
268749939603,1
381541001526,1
386675487938,1
263149934781,1
772092936774,1
393106994720,1
397149588376,1
526524386155,1
771131881244,1
397046237135,1
777421956877,1
776653507932,1
389498191117,1
391542687783,1
521929563555,1
261619539279,1
393530269030,1
266460275742,1
779260653443,1
262519738773,1
529401365929,1
260488615379,1
778246153042,1
522606486689,1
529489534350,1
388079042587,1
387549666564,1
775513236471,1
771683274529,1
771011592638,1
261178884867,1
776986861796,1
520432135038,1
266641341698,1
774226353428,1
524995458871,1
390694290986,1
385470461054,1
269384357474,1
389816347518,1
777955557329,1
390572628628,1
387528810675,1
522614999894,1
521140344604,1
387684434183,1
524050674694,1
525416126518,1
269150884291,1
527334390265,1
260717526266,1
522807913973,1
394581196321,1
389261571026,1
396012129103,1
392895021260,1
387496376176,1
392509269281,1
399461261887,1
395924926036,1
779899965142,1
527430024366,1
398914678467,1
774162875044,1
525873813807,1
526644851028,1
383447872105,1
269653156416,1
524172331119,1
394481911819,1
521015058584,1
524313333463,1
526941981374,1
396011986202,1
266674009413,1
267282524541,1
770756858584,1
264465175384,1
396851234717,1
385765895607,1
778156112259,1
520073522587,1
264410962949,1
522566700609,1
528884495833,1
775059301732,1
772251224750,1
775118727771,1
525333113887,1
527706650376,1
389190436813,1
526663188991,1
525100791096,1
777280539044,1
380332077723,1
267074013690,1
391661042016,1
520142607764,1
388080207118,1
382387120392,1
266276818946,1
266964919627,1
393324847591,1
775629249904,1
269745154059,1
777228140085,1
394347574119,1
772009892069,1
383652765265,1
774772230106,1
529164550810,1
382913087798,1
774632383005,1
528887815341,1
523217710179,1
391223298392,1
262772124501,1
266126850506,1
771342680972,1
529258898219,1
521536938463,1
397693844871,1
529814349081,1
772455590191,1
771643430456,1
393011630096,1
382115894353,1
394385792180,1
380149061484,1
521319353075,1
773701125293,1
395322347088,1
382345657483,1
775896858676,1
390331110487,1
389093986190,1
399257624932,1
526462963992,1
392574959453,1
268129781722,1
262694210500,1
529051615623,1
264499565199,1
261742080453,1
385310517893,1
524436167410,1
523065345569,1
384149379155,1
775458802531,1
385128092247,1
774390440514,1
777487101172,1
399660784667,1
520523125230,1
774029876122,1
390423828207,1
267721468723,1
266157838922,1
380361130339,1
392019022567,1
391177347044,1
392012961429,1
773406063283,1
520555909652,1
266537476907,1
397764400512,1
267148085483,1
774294588670,1
771625002290,1
778976854197,1
771264701163,1
398698494806,1
388906787858,1
390117032466,1
260745808674,1
380856403566,1
526153751737,1
395846970279,1
386377886412,1
524516518996,1
777643028745,1
262795365288,1
399280183158,1
267828334145,1
772361211789,1
776010760632,1
520247526253,1
397363456195,1
265614115248,1
265360266010,1
384191693290,1
384135708386,1
524982544526,1
771148309412,1
774900129173,1
397145084502,1
267636085397,1
262205765368,1
260172084804,1
380096876471,1
389607719736,1
269172193497,1
398690748730,1
525862444218,1
527201479919,1
387848638772,1
774152514957,1
394931622235,1
527801491748,1
393064441576,1
262277370530,1
384293512355,1
267532376895,1
384875374098,1
